Review,SET,Date,Person,Variable_nr,Iteration,Column_name,Instructions,Answer_structure,Notes,N_correct,N_incorrect,Censor
Mizuno_2024,HSTEST,26-Jun-25,ML,2,HSTEST,Bird sex,"Subject bird sex (if specified). If not specified, code as ""NA"". If females and males used, code as ""both"" only. Predefined list (select one answer)","male, female,  both, NA",Agreement: 7/8,7,1,0
Mizuno_2024,HSTEST,26-Jun-25,ML,1,HSTEST,Bird species,"Report species Latin binomial name of birds used in the experiment on the effects of conspicuous wing patterns such as eye-spots (if specified). If not specified, code as ""none"". If more than one bird species used, list all bird species names, separated by a comma. Answer by providing only Latin binomial name of birds used in the experiment on the effects of conspicuous wing patterns such as eye-spots, without additional text, comments or context (i.e. do not answer with full sentences)",,Agreement: 7/8,7,1,0
Mizuno_2024,HSTEST,26-Jun-25,ML,7,HSTEST,Conflict of interests,"Was the conflict of interests disclosed by the authors. Predefined list (select one answer): yes, not declared specifically","yes, not declared specifically",Agreement: 6/8,6,2,0
Mizuno_2024,HSTEST,26-Jun-25,ML,10,HSTEST,Data shared,"Whether the raw data used for analyses presented in the article has been shared either in supplementary materials, or as a link to an external file repository. If data is available on request, it should be coded as “No”","yes, no",Agreement: 6/8,6,2,0
Mizuno_2024,HSTEST,26-Jun-25,ML,6,HSTEST,Prey species,"Prey species (butterfly, moth, caterpillar) Latin binomial name (if specified) - the species resembling the wing or body conspicuous pattern used in the experiment. Ignore species of birds or other predators. If more than one prey species has been used, list all prey species names, separated by a comma. If not mentioned, answer as ""none"". Answer by providing only Latin binomial name of pry used in the experiment on the effects of conspicuous wing patterns such as eye-spots, without additional text, comments or context (i.e. do not answer with full sentences)",,Agreement: 6/8,6,2,0
Mizuno_2024,HSTEST,26-Jun-25,ML,12,HSTEST,Registered protocol,"Code whether the study has been registered, pre-registered or is based on a pre-defined protocol or study plan.","yes, no",Agreement: 5/8,5,3,0
Mizuno_2024,HSTEST,26-Jun-25,ML,9,HSTEST,Supplementary materials,"Whether the article contains mentions of online supplementary materials (additional details of methods, data, code, etc.). Supplementary materials can be either appended at the end or stored in separate files or accessible online links. Supplementary materials are sometimes cal;led Supporting Material or Appendix or Additional File.","yes, no",Agreement: 8/8,8,0,0
Mizuno_2024,HSTEST,26-Jun-25,ML,5,HSTEST,Type prey,"Prey material type. Answer 'Real', if the authors used a real butterfly/moth/caterpillar, or patterning of a real butterfly/moth/caterpillar species, or a modified patterning of a real butterfly/moth/caterpillar species. If the authors used geometrical or simplified patterns, answer ""artificial"". Predefined list (select one answer)","real, artificial ",Agreement: 8/8,8,0,0
Morrison_2024,HSTEST,26-Jun-25,ML,13,HSTEST,Authors contributions,Code whether the study contains a description of the roles and/or contributions of the study authors.,"yes, no",Agreement: 6/8,6,2,0
Morrison_2024,HSTEST,26-Jun-25,ML,7,HSTEST,Conflict of interests,"Was the conflict of interests disclosed by the authors. Predefined list (select one answer): yes, not declared specifically","yes, not declared specifically",Agreement: 6/8,6,2,0
Morrison_2024,HSTEST,26-Jun-25,ML,10,HSTEST,Data shared,"Whether the raw data used for analyses presented in the article has been publicly shared. Select ""Yes"" answer if there is any mention of the raw collected data being shared, for example, in supplementary materials or appendices, as downloadable tables or files, via links to external repositories or websites, as full datasets embedded in the article (e.g., detailed data tables in the main text). Raw data refers to the original collected data that underlies the analyses - not just summary statistics, graphs, or processed outputs. Select ""No"" answer if the data is only available upon request, the data is only shared in summarized or aggregated form, there is no clear mention of shared raw data.","yes, no",Agreement: 6/8,6,2,0
Morrison_2024,HSTEST,26-Jun-25,ML,14,HSTEST,Dosage highest,"Record the highest dose of pesticide fish were exposed to during experiments measuring effects on behaviour. Record the units of concentration used for the highest dose of pesticide exposure. If unclear or not reported, answer ""not reported"". Answer by providing only a single number and unit, without additional text, comments or context (i.e. do not answer with full sentences)",,Agreement: 0/8,0,8,1
Morrison_2024,HSTEST,26-Jun-25,ML,6,HSTEST,Exposure duration,"Record the duration of the pesticide exposure used in the behavioural experiment. if multiple pesticide exposure durations were used in the behavioral experiment,  select the longest one. Also record the unit used to measure the pesticide exposure time. If unclear or not reported select ""not reported"". Answer by providing only a single number and unit, without additional text, comments or context (i.e. do not answer with full sentences)",,Agreement: 5/8,5,3,0
Morrison_2024,HSTEST,26-Jun-25,ML,11,HSTEST,Pesticide investigated,"Record the type of pesticide tested within the study (if multiple, separate with semicolon, if cocktail state ""cocktail"" and if a general group state the ""group general""). Answer by providing only pesticide name, without additional text, comments or context (i.e. do not answer with full sentences)",,Agreement: 8/8,8,0,0
Morrison_2024,HSTEST,26-Jun-25,ML,12,HSTEST,Registered protocol,"Code whether the study has been registered, pre-registered or is based on a pre-defined protocol or study plan.","yes, no",Agreement: 6/8,6,2,0
Morrison_2024,HSTEST,26-Jun-25,ML,4,HSTEST,Sex,Record the sex of the zebrafish used in the pesticide exposure experiment to measure effects on behaviour,"male, female, both/mixed, other, not reported",Agreement: 8/8,8,0,0
Morrison_2024,HSTEST,26-Jun-25,ML,1,HSTEST,Study type,"Record the study type (if  unclear or not reported select ""not reported"")","observational, experimental, other, not reported",Agreement: 8/8,8,0,0
Morrison_2024,HSTEST,26-Jun-25,ML,9,HSTEST,Supplementary materials,"Whether the article contains mentions of online supplementary materials (additional details of methods, data, code, etc.). Supplementary materials can be either appended at the end or stored in separate files or accessible online links. Supplementary materials are sometimes cal;led Supporting Material or Appendix or Additional File.","yes, no",Agreement: 8/8,8,0,0
Pollo_2024,HSTEST,26-Jun-25,ML,13,HSTEST,Authors contributions,Code whether the study contains a description of the roles and/or contributions of the study authors.,"yes, no",Agreement: 5/8,5,3,0
Pollo_2024,HSTEST,26-Jun-25,ML,7,HSTEST,Conflict of interests,"Was the conflict of interests disclosed by the authors. Predefined list (select one answer): yes, not declared specifically","yes, not declared specifically",Agreement: 5/8,5,3,0
Pollo_2024,HSTEST,26-Jun-25,ML,1,HSTEST,Effect size statistics,Type of effect size statistics used in the study.  Treat log-transformed effect sizes the same as their non-transform d versions (e.g. log-transformed odds ratio (LOR) is the same as odds ration (OR)). Predefined list (select one or more answers).,"unclear, mean standardised difference, Odds Ratio, correlations, lnRR, other",Agreement: 7/8,7,1,0
Pollo_2024,HSTEST,26-Jun-25,ML,15,HSTEST,Number of species,"Number of species used in meta-analysis/ meta-regression. If the article is focused on a single species, answer is ""1"". Answer by providing only a single number, without additional text, comments or context (i.e. do not answer with full sentences)",,Agreement: 6/8,6,2,0
Pollo_2024,HSTEST,26-Jun-25,ML,6,HSTEST,PRISMA diagram,"Whether PRISMA-like flowchart is provided. Select ""not applicable"" answer if searches and screening of literature were not conducted as a source of the data used in the paper. Predefined list (select one answer)","adequate, insufficient, not applicable",Agreement: 6/8,6,2,0
Pollo_2024,HSTEST,26-Jun-25,ML,12,HSTEST,Registered protocol,"Code whether the study has been registered, pre-registered or is based on a pre-defined protocol or study plan."," yes, no",Agreement: 8/8,8,0,0
Pollo_2024,HSTEST,26-Jun-25,ML,11,HSTEST,Search sources,"Online databases and other source used in searches. Code as a list of names of sources separated by commas if sources are listed in the review. Ignore sources of grey literature. Code Web of Knowledge as Web of Science (correct alternative name). Code as ""No search sources found"", without additional comments, if the names of search sources cannot be found in the review. Do not add text on context or comments.",,Agreement: 7/8,7,1,0
Pollo_2024,HSTEST,26-Jun-25,ML,14,HSTEST,Software,"Which software is used for analysis (NA if unclear). List software and/or software packages, without additional text, comments or context (i.e. do not answer with full sentences)",,Agreement: 8/8,8,0,0
Pollo_2024,HSTEST,26-Jun-25,ML,9,HSTEST,Supplementary materials,"Whether the article contains mentions of online supplementary materials (additional details of methods, data, code, etc.). Supplementary materials can be either appended at the end or stored in separate files or accessible online links. Supplementary materials are sometimes called Supporting Material or Appendix or Additional File.","yes, no",Agreement: 6/8,6,2,0
