Review,SET,Date,Person,Variable_nr,Iteration,Column_name_original,Column_name,Instructions,Study_scope_reporting,Answer_structure,Answer_structure_type,Notes,N_correct,N_incorrect,Censor
Lagisz_2020,HATEST,26-Jun-25,ML,14,HATEST,Number of ambiguous cues,Number of ambiguous cues,Number of different ambiguous cues used in judgement bias trials. Do not report how many times animals were tested during judgement bias trials. Report only as an integer number. ,Scope,Number,Number,Agreement: 0/8,0,8,1
Lagisz_2020,HATEST,26-Jun-25,ML,12,HATEST,Registered protocol,Registered protocol,"Code whether the study has been registered, pre-registered or is based on a pre-defined protocol or study plan.",Reporting," yes, no",Yes/No,Agreement: 6/8,6,2,0
Lagisz_2020,HATEST,26-Jun-25,ML,6,HATEST,Sex,Sex,"Sex of tested animals in the compared groups:
female = only female animals were used; 
male = only male animals were used;  
both = both female and male animals were used",Scope,"female, male, both",Categorical,Agreement: 8/8,8,0,0
Lagisz_2020,HATEST,26-Jun-25,ML,1,HATEST,Species scientific name,Species scientific name,"Scientific name of an animal species used in the experiment. Do not add any comments or explanations in the answer, only return the name of the species.",Scope,Name,Name/Other,Agreement: 8/8,8,0,0
Lagisz_2020,HATEST,26-Jun-25,ML,9,HATEST,Supplementary materials,Supplementary materials,"Whether the article contains mentions of online supplementary materials (additional details of methods, data, code, etc.). Supplementary materials can be either appended at the end or stored in separate files or accessible online links. Supplementary materials are sometimes cal;led Supporting Material or Appendix or Additional File.",Reporting,"yes, no",Yes/No,Agreement: 8/8,8,0,0
Lagisz_2020,HATEST,26-Jun-25,ML,4,HATEST,Within or between study design,Within or between study design,"Whether between-individual or within-individual study design was used:
between = two or more groups of animals were simultaneously subject to different treatments (or treatment vs. control/benign): 
within = same group of animals was subject sequentially to different treatments (or treatment vs. control/benign), includes cross-over design",Scope,"between, within",Categorical,Agreement: 8/8,8,0,0
Mizuno_2024,HATEST,26-Jun-25,ML,13,HATEST,Authors contributions,Authors contributions,Code whether the study contains a description of the roles and/or contributions of the study authors. Do not include acknowledgements of the people who helped but are not authors of the study.,Reporting,"yes, no",Yes/No,Agreement: 4/8,4,4,0
Mizuno_2024,HATEST,26-Jun-25,ML,3,HATEST,Bird age,Age,"Subject bird age (if specified). If not specified, code as ""NA"".  Only consider experiments on wing spots and eyespots. Predefined list (select one answer)",Scope,"adult, chick, nestling, NA",Categorical,Agreement: 7/8,7,1,0
Mizuno_2024,HATEST,26-Jun-25,ML,2,HATEST,Bird sex,Sex,"Subject bird sex (if specified). If not specified, code as ""NA"". If females and males used, code as ""both"" only. Predefined list (select one answer)",Scope,"male, female,  both, NA",Categorical,Agreement: 7/8,7,1,0
Mizuno_2024,HATEST,26-Jun-25,ML,1,HATEST,Bird species,Bird species,"Report species Latin binomial name of birds used in the experiment on the effects of conspicuous wing patterns such as eye-spots (if specified). If not specified, code as ""none"". If more than one bird species used, list all bird species names, separated by a comma. Answer by providing only Latin binomial name of birds used in the experiment on the effects of conspicuous wing patterns such as eye-spots, without additional text, comments or context (i.e. do not answer with full sentences)",Scope,Name,Name/Other,Agreement: 7/8,7,1,0
Mizuno_2024,HATEST,26-Jun-25,ML,7,HATEST,Conflict of interests,Conflict of interests,"Was the conflict of interests disclosed by the authors. Predefined list (select one answer): yes, not declared specifically",Reporting,"yes, not declared specifically",Yes/No,Agreement: 6/8,6,2,0
Mizuno_2024,HATEST,26-Jun-25,ML,10,HATEST,Data shared,Data shared,"Whether the raw data used for analyses presented in the article has been shared either in supplementary materials, or as a link to an external file repository. If data is available on request, it should be coded as “No”",Reporting,"yes, no",Yes/No,Agreement: 6/8,6,2,0
Mizuno_2024,HATEST,26-Jun-25,ML,6,HATEST,Prey species,Prey species,"Prey species (butterfly, moth, caterpillar) Latin binomial name (if specified) - the species resembling the wing or body conspicuous pattern used in the experiment. Ignore species of birds or other predators. If more than one prey species has been used, list all prey species names, separated by a comma. If not mentioned, answer as ""none"". Answer by providing only Latin binomial name of pry used in the experiment on the effects of conspicuous wing patterns such as eye-spots, without additional text, comments or context (i.e. do not answer with full sentences)",Scope,Name,Name/Other,Agreement: 6/8,6,2,0
Mizuno_2024,HATEST,26-Jun-25,ML,12,HATEST,Registered protocol,Registered protocol,"Code whether the study has been registered, pre-registered or is based on a pre-defined protocol or study plan.",Reporting,"yes, no",Yes/No,Agreement: 5/8,5,3,0
Mizuno_2024,HATEST,26-Jun-25,ML,9,HATEST,Supplementary materials,Supplementary materials,"Whether the article contains mentions of online supplementary materials (additional details of methods, data, code, etc.). Supplementary materials can be either appended at the end or stored in separate files or accessible online links. Supplementary materials are sometimes cal;led Supporting Material or Appendix or Additional File.",Reporting,"yes, no",Yes/No,Agreement: 8/8,8,0,0
Mizuno_2024,HATEST,26-Jun-25,ML,5,HATEST,Type prey,Type prey,"Prey material type. Answer 'Real', if the authors used a real butterfly/moth/caterpillar, or patterning of a real butterfly/moth/caterpillar species, or a modified patterning of a real butterfly/moth/caterpillar species. If the authors used geometrical or simplified patterns, answer ""artificial"". Predefined list (select one answer)",Scope,"real, artificial ",Categorical,Agreement: 8/8,8,0,0
Morrison_2024,HATEST,26-Jun-25,ML,13,HATEST,Authors contributions,Authors contributions,Code whether the study contains a description of the roles and/or contributions of the study authors.,Reporting,"yes, no",Yes/No,Agreement: 6/8,6,2,0
Morrison_2024,HATEST,26-Jun-25,ML,7,HATEST,Conflict of interests,Conflict of interests,"Was the conflict of interests disclosed by the authors. Predefined list (select one answer): yes, not declared specifically",Reporting,"yes, not declared specifically",Yes/No,Agreement: 6/8,6,2,0
Morrison_2024,HATEST,26-Jun-25,ML,10,HATEST,Data shared,Data shared,"Whether the raw data used for analyses presented in the article has been publicly shared. Select ""Yes"" answer if there is any mention of the raw collected data being shared, for example, in supplementary materials or appendices, as downloadable tables or files, via links to external repositories or websites, as full datasets embedded in the article (e.g., detailed data tables in the main text). Raw data refers to the original collected data that underlies the analyses - not just summary statistics, graphs, or processed outputs. Select ""No"" answer if the data is only available upon request, the data is only shared in summarized or aggregated form, there is no clear mention of shared raw data.",Reporting,"yes, no",Yes/No,Agreement: 6/8,6,2,0
Morrison_2024,HATEST,26-Jun-25,ML,14,HATEST,Dosage highest,Dosage highest,"Record the highest dose of pesticide fish were exposed to during experiments measuring effects on behaviour. Record the units of concentration used for the highest dose of pesticide exposure. If unclear or not reported, answer ""not reported"". Answer by providing only a single number and unit, without additional text, comments or context (i.e. do not answer with full sentences)",Scope,Number and unit,Name/Other,Agreement: 0/8,0,8,1
Morrison_2024,HATEST,26-Jun-25,ML,6,HATEST,Exposure duration,Exposure duration,"Record the duration of the pesticide exposure used in the behavioural experiment. if multiple pesticide exposure durations were used in the behavioral experiment,  select the longest one. Also record the unit used to measure the pesticide exposure time. If unclear or not reported select ""not reported"". Answer by providing only a single number and unit, without additional text, comments or context (i.e. do not answer with full sentences)",Scope,Number and unit,Name/Other,Agreement: 5/8,5,3,0
Morrison_2024,HATEST,26-Jun-25,ML,11,HATEST,Pesticide investigated,Pesticide investigated,"Record the type of pesticide tested within the study (if multiple, separate with semicolon, if cocktail state ""cocktail"" and if a general group state the ""group general""). Answer by providing only pesticide name, without additional text, comments or context (i.e. do not answer with full sentences)",Scope,Name,Name/Other,Agreement: 8/8,8,0,0
Morrison_2024,HATEST,26-Jun-25,ML,12,HATEST,Registered protocol,Registered protocol,"Code whether the study has been registered, pre-registered or is based on a pre-defined protocol or study plan.",Reporting,"yes, no",Yes/No,Agreement: 6/8,6,2,0
Morrison_2024,HATEST,26-Jun-25,ML,4,HATEST,Sex,Sex,Record the sex of the zebrafish used in the pesticide exposure experiment to measure effects on behaviour,Scope,"male, female, both/mixed, other, not reported",Categorical,Agreement: 8/8,8,0,0
Morrison_2024,HATEST,26-Jun-25,ML,1,HATEST,Study type,Study type,"Record the study type (if  unclear or not reported select ""not reported"")",Scope,"observational, experimental, other, not reported",Categorical,Agreement: 8/8,8,0,0
Morrison_2024,HATEST,26-Jun-25,ML,9,HATEST,Supplementary materials,Supplementary materials,"Whether the article contains mentions of online supplementary materials (additional details of methods, data, code, etc.). Supplementary materials can be either appended at the end or stored in separate files or accessible online links. Supplementary materials are sometimes cal;led Supporting Material or Appendix or Additional File.",Reporting,"yes, no",Yes/No,Agreement: 8/8,8,0,0
Pollo_2024,HATEST,26-Jun-25,ML,13,HATEST,Authors contributions,Authors contributions,Code whether the study contains a description of the roles and/or contributions of the study authors.,Reporting,"yes, no",Yes/No,Agreement: 5/8,5,3,0
Pollo_2024,HATEST,26-Jun-25,ML,7,HATEST,Conflict of interests,Conflict of interests,"Was the conflict of interests disclosed by the authors. Predefined list (select one answer): yes, not declared specifically",Reporting,"yes, not declared specifically",Yes/No,Agreement: 5/8,5,3,0
